sample_name,input_id,input_value,input_type,md5
caenorhabditis_elegans-ncbi-ws190-fasta,fasta,s3://ngi-igenomes/igenomes/Caenorhabditis_elegans/NCBI/WS190/Sequence/Wholegenome.fasta/genome.fa,files
caenorhabditis_elegans-ncbi-ws190-gtf,gtf,s3://ngi-igenomes/igenomes/Caenorhabditis_elegans/NCBI/WS190/Annotation/Genes/genes.gtf,files
caenorhabditis_elegans-ncbi-ws195-fasta,fasta,s3://ngi-igenomes/igenomes/Caenorhabditis_elegans/NCBI/WS195/Sequence/Wholegenome.fasta/genome.fa,files
caenorhabditis_elegans-ncbi-ws195-gtf,gtf,s3://ngi-igenomes/igenomes/Caenorhabditis_elegans/NCBI/WS195/Annotation/Genes/genes.gtf,files
caenorhabditis_elegans-ucsc-ce10-fasta,fasta,s3://ngi-igenomes/igenomes/Caenorhabditis_elegans/UCSC/ce10/Sequence/Wholegenome.fasta/genome.fa,files
caenorhabditis_elegans-ucsc-ce10-gtf,gtf,s3://ngi-igenomes/igenomes/Caenorhabditis_elegans/UCSC/ce10/Annotation/Genes/genes.gtf,files
caenorhabditis_elegans-ucsc-ce6-fasta,fasta,s3://ngi-igenomes/igenomes/Caenorhabditis_elegans/UCSC/ce6/Sequence/Wholegenome.fasta/genome.fa,files
caenorhabditis_elegans-ucsc-ce6-gtf,gtf,s3://ngi-igenomes/igenomes/Caenorhabditis_elegans/UCSC/ce6/Annotation/Genes/genes.gtf,files
canis_familiaris-ensembl-broadd2-fasta,fasta,s3://ngi-igenomes/igenomes/Canis_familiaris/Ensembl/BROADD2/Sequence/Wholegenome.fasta/genome.fa,files
canis_familiaris-ensembl-broadd2-gtf,gtf,s3://ngi-igenomes/igenomes/Canis_familiaris/Ensembl/BROADD2/Annotation/Genes/genes.gtf,files
canis_familiaris-ensembl-canfam31-fasta,fasta,s3://ngi-igenomes/igenomes/Canis_familiaris/Ensembl/CanFam31/Sequence/Wholegenome.fasta/genome.fa,files
canis_familiaris-ensembl-canfam31-gtf,gtf,s3://ngi-igenomes/igenomes/Canis_familiaris/Ensembl/CanFam31/Annotation/Genes/genes.gtf,files
canis_familiaris-ncbi-build21-fasta,fasta,s3://ngi-igenomes/igenomes/Canis_familiaris/NCBI/build21/Sequence/Wholegenome.fasta/genome.fa,files
canis_familiaris-ncbi-build21-gtf,gtf,s3://ngi-igenomes/igenomes/Canis_familiaris/NCBI/build21/Annotation/Genes/genes.gtf,files
canis_familiaris-ncbi-build31-fasta,fasta,s3://ngi-igenomes/igenomes/Canis_familiaris/NCBI/build31/Sequence/Wholegenome.fasta/genome.fa,files
canis_familiaris-ncbi-build31-gtf,gtf,s3://ngi-igenomes/igenomes/Canis_familiaris/NCBI/build31/Annotation/Genes/genes.gtf,files
canis_familiaris-ucsc-canfam2-fasta,fasta,s3://ngi-igenomes/igenomes/Canis_familiaris/UCSC/canFam2/Sequence/Wholegenome.fasta/genome.fa,files
canis_familiaris-ucsc-canfam2-gtf,gtf,s3://ngi-igenomes/igenomes/Canis_familiaris/UCSC/canFam2/Annotation/Genes/genes.gtf,files
canis_familiaris-ucsc-canfam3-fasta,fasta,s3://ngi-igenomes/igenomes/Canis_familiaris/UCSC/canFam3/Sequence/Wholegenome.fasta/genome.fa,files
canis_familiaris-ucsc-canfam3-gtf,gtf,s3://ngi-igenomes/igenomes/Canis_familiaris/UCSC/canFam3/Annotation/Genes/genes.gtf,files
danio_rerio-ensembl-grcz10-fasta,fasta,s3://ngi-igenomes/igenomes/Danio_rerio/Ensembl/GRCz10/Sequence/Wholegenome.fasta/genome.fa,files
danio_rerio-ensembl-grcz10-gtf,gtf,s3://ngi-igenomes/igenomes/Danio_rerio/Ensembl/GRCz10/Annotation/Genes/genes.gtf,files
danio_rerio-ensembl-zv9-fasta,fasta,s3://ngi-igenomes/igenomes/Danio_rerio/Ensembl/Zv9/Sequence/Wholegenome.fasta/genome.fa,files
danio_rerio-ensembl-zv9-gtf,gtf,s3://ngi-igenomes/igenomes/Danio_rerio/Ensembl/Zv9/Annotation/Genes/genes.gtf,files
danio_rerio-ncbi-grcz10-fasta,fasta,s3://ngi-igenomes/igenomes/Danio_rerio/NCBI/GRCz10/Sequence/Wholegenome.fasta/genome.fa,files
danio_rerio-ncbi-grcz10-gtf,gtf,s3://ngi-igenomes/igenomes/Danio_rerio/NCBI/GRCz10/Annotation/Genes/genes.gtf,files
danio_rerio-ncbi-zv9-fasta,fasta,s3://ngi-igenomes/igenomes/Danio_rerio/NCBI/Zv9/Sequence/Wholegenome.fasta/genome.fa,files
danio_rerio-ncbi-zv9-gtf,gtf,s3://ngi-igenomes/igenomes/Danio_rerio/NCBI/Zv9/Annotation/Genes/genes.gtf,files
danio_rerio-ucsc-danrer10-fasta,fasta,s3://ngi-igenomes/igenomes/Danio_rerio/UCSC/danRer10/Sequence/Wholegenome.fasta/genome.fa,files
danio_rerio-ucsc-danrer10-gtf,gtf,s3://ngi-igenomes/igenomes/Danio_rerio/UCSC/danRer10/Annotation/Genes/genes.gtf,files
danio_rerio-ucsc-danrer7-fasta,fasta,s3://ngi-igenomes/igenomes/Danio_rerio/UCSC/danRer7/Sequence/Wholegenome.fasta/genome.fa,files
danio_rerio-ucsc-danrer7-gtf,gtf,s3://ngi-igenomes/igenomes/Danio_rerio/UCSC/danRer7/Annotation/Genes/genes.gtf,files
drosophila_melanogaster-ensembl-bdgp525-fasta,fasta,s3://ngi-igenomes/igenomes/Drosophila_melanogaster/Ensembl/BDGP525/Sequence/Wholegenome.fasta/genome.fa,files
drosophila_melanogaster-ensembl-bdgp525-gtf,gtf,s3://ngi-igenomes/igenomes/Drosophila_melanogaster/Ensembl/BDGP525/Annotation/Genes/genes.gtf,files
drosophila_melanogaster-ensembl-bdgp5-fasta,fasta,s3://ngi-igenomes/igenomes/Drosophila_melanogaster/Ensembl/BDGP5/Sequence/Wholegenome.fasta/genome.fa,files
drosophila_melanogaster-ensembl-bdgp5-gtf,gtf,s3://ngi-igenomes/igenomes/Drosophila_melanogaster/Ensembl/BDGP5/Annotation/Genes/genes.gtf,files
drosophila_melanogaster-ensembl-bdgp6-fasta,fasta,s3://ngi-igenomes/igenomes/Drosophila_melanogaster/Ensembl/BDGP6/Sequence/Wholegenome.fasta/genome.fa,files
drosophila_melanogaster-ensembl-bdgp6-gtf,gtf,s3://ngi-igenomes/igenomes/Drosophila_melanogaster/Ensembl/BDGP6/Annotation/Genes/genes.gtf,files
drosophila_melanogaster-ncbi-build41-fasta,fasta,s3://ngi-igenomes/igenomes/Drosophila_melanogaster/NCBI/build41/Sequence/Wholegenome.fasta/genome.fa,files
drosophila_melanogaster-ncbi-build41-gtf,gtf,s3://ngi-igenomes/igenomes/Drosophila_melanogaster/NCBI/build41/Annotation/Genes/genes.gtf,files
drosophila_melanogaster-ncbi-build53-fasta,fasta,s3://ngi-igenomes/igenomes/Drosophila_melanogaster/NCBI/build53/Sequence/Wholegenome.fasta/genome.fa,files
drosophila_melanogaster-ncbi-build53-gtf,gtf,s3://ngi-igenomes/igenomes/Drosophila_melanogaster/NCBI/build53/Annotation/Genes/genes.gtf,files
drosophila_melanogaster-ncbi-build541-fasta,fasta,s3://ngi-igenomes/igenomes/Drosophila_melanogaster/NCBI/build541/Sequence/Wholegenome.fasta/genome.fa,files
drosophila_melanogaster-ncbi-build541-gtf,gtf,s3://ngi-igenomes/igenomes/Drosophila_melanogaster/NCBI/build541/Annotation/Genes/genes.gtf,files
drosophila_melanogaster-ncbi-build5-fasta,fasta,s3://ngi-igenomes/igenomes/Drosophila_melanogaster/NCBI/build5/Sequence/Wholegenome.fasta/genome.fa,files
drosophila_melanogaster-ncbi-build5-gtf,gtf,s3://ngi-igenomes/igenomes/Drosophila_melanogaster/NCBI/build5/Annotation/Genes/genes.gtf,files
drosophila_melanogaster-ucsc-dm3-fasta,fasta,s3://ngi-igenomes/igenomes/Drosophila_melanogaster/UCSC/dm3/Sequence/Wholegenome.fasta/genome.fa,files
drosophila_melanogaster-ucsc-dm3-gtf,gtf,s3://ngi-igenomes/igenomes/Drosophila_melanogaster/UCSC/dm3/Annotation/Genes/genes.gtf,files
drosophila_melanogaster-ucsc-dm6-fasta,fasta,s3://ngi-igenomes/igenomes/Drosophila_melanogaster/UCSC/dm6/Sequence/Wholegenome.fasta/genome.fa,files
drosophila_melanogaster-ucsc-dm6-gtf,gtf,s3://ngi-igenomes/igenomes/Drosophila_melanogaster/UCSC/dm6/Annotation/Genes/genes.gtf,files
enterobacteriophage_lambda-ncbi-1993-04-28-fasta,fasta,s3://ngi-igenomes/igenomes/Enterobacteriophage_lambda/NCBI/1993-04-28/Sequence/Wholegenome.fasta/genome.fa,files
enterobacteriophage_lambda-ncbi-1993-04-28-gtf,gtf,s3://ngi-igenomes/igenomes/Enterobacteriophage_lambda/NCBI/1993-04-28/Annotation/Genes/genes.gtf,files
equus_caballus-ensembl-equcab2-fasta,fasta,s3://ngi-igenomes/igenomes/Equus_caballus/Ensembl/EquCab2/Sequence/Wholegenome.fasta/genome.fa,files
equus_caballus-ensembl-equcab2-gtf,gtf,s3://ngi-igenomes/igenomes/Equus_caballus/Ensembl/EquCab2/Annotation/Genes/genes.gtf,files
equus_caballus-ncbi-equcab20-fasta,fasta,s3://ngi-igenomes/igenomes/Equus_caballus/NCBI/EquCab20/Sequence/Wholegenome.fasta/genome.fa,files
equus_caballus-ncbi-equcab20-gtf,gtf,s3://ngi-igenomes/igenomes/Equus_caballus/NCBI/EquCab20/Annotation/Genes/genes.gtf,files
equus_caballus-ucsc-equcab2-fasta,fasta,s3://ngi-igenomes/igenomes/Equus_caballus/UCSC/equCab2/Sequence/Wholegenome.fasta/genome.fa,files
equus_caballus-ucsc-equcab2-gtf,gtf,s3://ngi-igenomes/igenomes/Equus_caballus/UCSC/equCab2/Annotation/Genes/genes.gtf,files
escherichia_coli_k_12_dh10b-ensembl-eb1-fasta,fasta,s3://ngi-igenomes/igenomes/Escherichia_coli_K_12_DH10B/Ensembl/EB1/Sequence/Wholegenome.fasta/genome.fa,files
escherichia_coli_k_12_dh10b-ensembl-eb1-gtf,gtf,s3://ngi-igenomes/igenomes/Escherichia_coli_K_12_DH10B/Ensembl/EB1/Annotation/Genes/genes.gtf,files
escherichia_coli_k_12_dh10b-ncbi-2008-03-17-fasta,fasta,s3://ngi-igenomes/igenomes/Escherichia_coli_K_12_DH10B/NCBI/2008-03-17/Sequence/Wholegenome.fasta/genome.fa,files
escherichia_coli_k_12_dh10b-ncbi-2008-03-17-gtf,gtf,s3://ngi-igenomes/igenomes/Escherichia_coli_K_12_DH10B/NCBI/2008-03-17/Annotation/Genes/genes.gtf,files
escherichia_coli_k_12_mg1655-ncbi-2001-10-15-fasta,fasta,s3://ngi-igenomes/igenomes/Escherichia_coli_K_12_MG1655/NCBI/2001-10-15/Sequence/Wholegenome.fasta/genome.fa,files
escherichia_coli_k_12_mg1655-ncbi-2001-10-15-gtf,gtf,s3://ngi-igenomes/igenomes/Escherichia_coli_K_12_MG1655/NCBI/2001-10-15/Annotation/Genes/genes.gtf,files
gallus_gallus-ensembl-galgal4-fasta,fasta,s3://ngi-igenomes/igenomes/Gallus_gallus/Ensembl/Galgal4/Sequence/Wholegenome.fasta/genome.fa,files
gallus_gallus-ensembl-galgal4-gtf,gtf,s3://ngi-igenomes/igenomes/Gallus_gallus/Ensembl/Galgal4/Annotation/Genes/genes.gtf,files
gallus_gallus-ensembl-washuc2-fasta,fasta,s3://ngi-igenomes/igenomes/Gallus_gallus/Ensembl/WASHUC2/Sequence/Wholegenome.fasta/genome.fa,files
gallus_gallus-ensembl-washuc2-gtf,gtf,s3://ngi-igenomes/igenomes/Gallus_gallus/Ensembl/WASHUC2/Annotation/Genes/genes.gtf,files
gallus_gallus-ncbi-build21-fasta,fasta,s3://ngi-igenomes/igenomes/Gallus_gallus/NCBI/build21/Sequence/Wholegenome.fasta/genome.fa,files
gallus_gallus-ncbi-build21-gtf,gtf,s3://ngi-igenomes/igenomes/Gallus_gallus/NCBI/build21/Annotation/Genes/genes.gtf,files
gallus_gallus-ncbi-build31-fasta,fasta,s3://ngi-igenomes/igenomes/Gallus_gallus/NCBI/build31/Sequence/Wholegenome.fasta/genome.fa,files
gallus_gallus-ncbi-build31-gtf,gtf,s3://ngi-igenomes/igenomes/Gallus_gallus/NCBI/build31/Annotation/Genes/genes.gtf,files
gallus_gallus-ucsc-galgal3-fasta,fasta,s3://ngi-igenomes/igenomes/Gallus_gallus/UCSC/galGal3/Sequence/Wholegenome.fasta/genome.fa,files
gallus_gallus-ucsc-galgal3-gtf,gtf,s3://ngi-igenomes/igenomes/Gallus_gallus/UCSC/galGal3/Annotation/Genes/genes.gtf,files
gallus_gallus-ucsc-galgal4-fasta,fasta,s3://ngi-igenomes/igenomes/Gallus_gallus/UCSC/galGal4/Sequence/Wholegenome.fasta/genome.fa,files
gallus_gallus-ucsc-galgal4-gtf,gtf,s3://ngi-igenomes/igenomes/Gallus_gallus/UCSC/galGal4/Annotation/Genes/genes.gtf,files
glycine_max-ensembl-gm01-fasta,fasta,s3://ngi-igenomes/igenomes/Glycine_max/Ensembl/Gm01/Sequence/Wholegenome.fasta/genome.fa,files
glycine_max-ensembl-gm01-gtf,gtf,s3://ngi-igenomes/igenomes/Glycine_max/Ensembl/Gm01/Annotation/Genes/genes.gtf,files
homo_sapiens-ensembl-grch37-fasta,fasta,s3://ngi-igenomes/igenomes/Homo_sapiens/Ensembl/GRCh37/Sequence/Wholegenome.fasta/genome.fa,files
homo_sapiens-ensembl-grch37-gtf,gtf,s3://ngi-igenomes/igenomes/Homo_sapiens/Ensembl/GRCh37/Annotation/Genes/genes.gtf,files
homo_sapiens-ncbi-grch38-fasta,fasta,s3://ngi-igenomes/igenomes/Homo_sapiens/NCBI/GRCh38/Sequence/Wholegenome.fasta/genome.fa,files
homo_sapiens-ncbi-grch38-gtf,gtf,s3://ngi-igenomes/igenomes/Homo_sapiens/NCBI/GRCh38/Annotation/Genes/genes.gtf,files
homo_sapiens-ncbi-grch38decoy-fasta,fasta,s3://ngi-igenomes/igenomes/Homo_sapiens/NCBI/GRCh38Decoy/Sequence/Wholegenome.fasta/genome.fa,files
homo_sapiens-ncbi-grch38decoy-gtf,gtf,s3://ngi-igenomes/igenomes/Homo_sapiens/NCBI/GRCh38Decoy/Annotation/Genes/genes.gtf,files
homo_sapiens-ncbi-build363-fasta,fasta,s3://ngi-igenomes/igenomes/Homo_sapiens/NCBI/build363/Sequence/Wholegenome.fasta/genome.fa,files
homo_sapiens-ncbi-build363-gtf,gtf,s3://ngi-igenomes/igenomes/Homo_sapiens/NCBI/build363/Annotation/Genes/genes.gtf,files
homo_sapiens-ncbi-build371-fasta,fasta,s3://ngi-igenomes/igenomes/Homo_sapiens/NCBI/build371/Sequence/Wholegenome.fasta/genome.fa,files
homo_sapiens-ncbi-build371-gtf,gtf,s3://ngi-igenomes/igenomes/Homo_sapiens/NCBI/build371/Annotation/Genes/genes.gtf,files
homo_sapiens-ncbi-build372-fasta,fasta,s3://ngi-igenomes/igenomes/Homo_sapiens/NCBI/build372/Sequence/Wholegenome.fasta/genome.fa,files
homo_sapiens-ncbi-build372-gtf,gtf,s3://ngi-igenomes/igenomes/Homo_sapiens/NCBI/build372/Annotation/Genes/genes.gtf,files
homo_sapiens-ucsc-hg18-fasta,fasta,s3://ngi-igenomes/igenomes/Homo_sapiens/UCSC/hg18/Sequence/Wholegenome.fasta/genome.fa,files
homo_sapiens-ucsc-hg18-gtf,gtf,s3://ngi-igenomes/igenomes/Homo_sapiens/UCSC/hg18/Annotation/Genes/genes.gtf,files
homo_sapiens-ucsc-hg19-fasta,fasta,s3://ngi-igenomes/igenomes/Homo_sapiens/UCSC/hg19/Sequence/Wholegenome.fasta/genome.fa,files
homo_sapiens-ucsc-hg19-gtf,gtf,s3://ngi-igenomes/igenomes/Homo_sapiens/UCSC/hg19/Annotation/Genes/genes.gtf,files
homo_sapiens-ucsc-hg38-fasta,fasta,s3://ngi-igenomes/igenomes/Homo_sapiens/UCSC/hg38/Sequence/Wholegenome.fasta/genome.fa,files
homo_sapiens-ucsc-hg38-gtf,gtf,s3://ngi-igenomes/igenomes/Homo_sapiens/UCSC/hg38/Annotation/Genes/genes.gtf,files
macaca_mulatta-ensembl-mmul_1-fasta,fasta,s3://ngi-igenomes/igenomes/Macaca_mulatta/Ensembl/Mmul_1/Sequence/Wholegenome.fasta/genome.fa,files
macaca_mulatta-ensembl-mmul_1-gtf,gtf,s3://ngi-igenomes/igenomes/Macaca_mulatta/Ensembl/Mmul_1/Annotation/Genes/genes.gtf,files
mus_musculus-ensembl-grcm38-fasta,fasta,s3://ngi-igenomes/igenomes/Mus_musculus/Ensembl/GRCm38/Sequence/Wholegenome.fasta/genome.fa,files
mus_musculus-ensembl-grcm38-gtf,gtf,s3://ngi-igenomes/igenomes/Mus_musculus/Ensembl/GRCm38/Annotation/Genes/genes.gtf,files
mus_musculus-ensembl-ncbim37-fasta,fasta,s3://ngi-igenomes/igenomes/Mus_musculus/Ensembl/NCBIM37/Sequence/Wholegenome.fasta/genome.fa,files
mus_musculus-ensembl-ncbim37-gtf,gtf,s3://ngi-igenomes/igenomes/Mus_musculus/Ensembl/NCBIM37/Annotation/Genes/genes.gtf,files
mus_musculus-ncbi-grcm38-fasta,fasta,s3://ngi-igenomes/igenomes/Mus_musculus/NCBI/GRCm38/Sequence/Wholegenome.fasta/genome.fa,files
mus_musculus-ncbi-grcm38-gtf,gtf,s3://ngi-igenomes/igenomes/Mus_musculus/NCBI/GRCm38/Annotation/Genes/genes.gtf,files
mus_musculus-ncbi-build371-fasta,fasta,s3://ngi-igenomes/igenomes/Mus_musculus/NCBI/build371/Sequence/Wholegenome.fasta/genome.fa,files
mus_musculus-ncbi-build371-gtf,gtf,s3://ngi-igenomes/igenomes/Mus_musculus/NCBI/build371/Annotation/Genes/genes.gtf,files
mus_musculus-ncbi-build372-fasta,fasta,s3://ngi-igenomes/igenomes/Mus_musculus/NCBI/build372/Sequence/Wholegenome.fasta/genome.fa,files
mus_musculus-ncbi-build372-gtf,gtf,s3://ngi-igenomes/igenomes/Mus_musculus/NCBI/build372/Annotation/Genes/genes.gtf,files
mus_musculus-ucsc-mm10-fasta,fasta,s3://ngi-igenomes/igenomes/Mus_musculus/UCSC/mm10/Sequence/Wholegenome.fasta/genome.fa,files
mus_musculus-ucsc-mm10-gtf,gtf,s3://ngi-igenomes/igenomes/Mus_musculus/UCSC/mm10/Annotation/Genes/genes.gtf,files
mus_musculus-ucsc-mm9-fasta,fasta,s3://ngi-igenomes/igenomes/Mus_musculus/UCSC/mm9/Sequence/Wholegenome.fasta/genome.fa,files
mus_musculus-ucsc-mm9-gtf,gtf,s3://ngi-igenomes/igenomes/Mus_musculus/UCSC/mm9/Annotation/Genes/genes.gtf,files
mycobacterium_tuberculosis_h37rv-ensembl-h37rveb1-fasta,fasta,s3://ngi-igenomes/igenomes/Mycobacterium_tuberculosis_H37RV/Ensembl/H37RvEB1/Sequence/Wholegenome.fasta/genome.fa,files
mycobacterium_tuberculosis_h37rv-ensembl-h37rveb1-gtf,gtf,s3://ngi-igenomes/igenomes/Mycobacterium_tuberculosis_H37RV/Ensembl/H37RvEB1/Annotation/Genes/genes.gtf,files
mycobacterium_tuberculosis_h37rv-ncbi-2001-09-07-fasta,fasta,s3://ngi-igenomes/igenomes/Mycobacterium_tuberculosis_H37RV/NCBI/2001-09-07/Sequence/Wholegenome.fasta/genome.fa,files
mycobacterium_tuberculosis_h37rv-ncbi-2001-09-07-gtf,gtf,s3://ngi-igenomes/igenomes/Mycobacterium_tuberculosis_H37RV/NCBI/2001-09-07/Annotation/Genes/genes.gtf,files
oryza_sativa_japonica-ensembl-irgsp-10-fasta,fasta,s3://ngi-igenomes/igenomes/Oryza_sativa_japonica/Ensembl/IRGSP-10/Sequence/Wholegenome.fasta/genome.fa,files
oryza_sativa_japonica-ensembl-irgsp-10-gtf,gtf,s3://ngi-igenomes/igenomes/Oryza_sativa_japonica/Ensembl/IRGSP-10/Annotation/Genes/genes.gtf,files
oryza_sativa_japonica-ensembl-msu6-fasta,fasta,s3://ngi-igenomes/igenomes/Oryza_sativa_japonica/Ensembl/MSU6/Sequence/Wholegenome.fasta/genome.fa,files
oryza_sativa_japonica-ensembl-msu6-gtf,gtf,s3://ngi-igenomes/igenomes/Oryza_sativa_japonica/Ensembl/MSU6/Annotation/Genes/genes.gtf,files
pan_troglodytes-ensembl-chimp214-fasta,fasta,s3://ngi-igenomes/igenomes/Pan_troglodytes/Ensembl/CHIMP214/Sequence/Wholegenome.fasta/genome.fa,files
